CVE_VEND,FECHAELAB
2.0,2020-03-20 15:04:06.000
2.0,2020-03-20 17:10:42.000
2.0,2020-03-23 09:59:17.000
2.0,2020-03-23 11:11:07.000
2.0,2020-03-23 11:14:24.000
2.0,2020-03-23 11:40:11.000
2.0,2020-03-23 12:29:56.000
2.0,2020-03-23 12:34:43.000
2.0,2020-03-23 12:45:45.000
2.0,2020-03-23 13:20:06.000
2.0,2020-03-23 14:52:50.000
2.0,2020-03-24 10:39:34.000
2.0,2020-03-24 10:58:57.000
2.0,2020-03-24 11:55:45.000
2.0,2020-03-24 12:27:12.000
2.0,2020-03-24 12:32:32.000
2.0,2020-03-24 16:52:43.000
2.0,2020-03-24 17:11:57.000
2.0,2020-03-25 10:46:59.000
2.0,2020-03-25 10:55:50.000
2.0,2020-03-25 11:02:50.000
2.0,2020-03-25 11:44:31.000
2.0,2020-03-25 11:49:14.000
2.0,2020-03-25 12:16:44.000
2.0,2020-03-25 13:02:31.000
2.0,2020-03-25 13:43:22.000
2.0,2020-03-25 15:51:21.000
2.0,2020-03-25 15:55:44.000
2.0,2020-03-25 16:03:56.000
2.0,2020-03-25 17:08:11.000
2.0,2020-03-25 17:13:08.000
2.0,2020-03-26 10:28:05.000
2.0,2020-03-26 12:18:24.000
2.0,2020-03-26 13:13:26.000
2.0,2020-03-26 13:33:27.000
2.0,2020-03-27 10:23:51.000
2.0,2020-03-27 11:54:49.000
2.0,2020-03-27 12:18:42.000
2.0,2020-03-27 13:09:14.000
2.0,2020-03-27 14:28:20.000
2.0,2020-03-27 15:10:17.000
2.0,2020-03-27 16:37:45.000
2.0,2020-03-30 10:13:57.000
2.0,2020-03-30 11:16:28.000
2.0,2020-03-30 11:43:01.000
2.0,2020-03-30 12:16:10.000
2.0,2020-03-30 12:22:17.000
2.0,2020-03-30 12:28:51.000
2.0,2020-03-30 12:30:55.000
2.0,2020-03-30 13:14:16.000
2.0,2020-03-30 16:28:04.000
2.0,2020-03-30 17:18:05.000
2.0,2020-03-31 10:43:41.000
2.0,2020-03-31 11:25:37.000
2.0,2020-03-31 11:42:08.000
2.0,2020-03-31 11:54:19.000
2.0,2020-03-31 12:35:19.000
2.0,2020-03-31 12:38:48.000
2.0,2020-03-31 13:04:01.000
2.0,2020-03-31 13:20:09.000
2.0,2020-03-31 13:59:15.000
2.0,2020-03-31 14:02:23.000
2.0,2020-03-31 15:13:06.000
2.0,2020-03-31 16:07:12.000
2.0,2020-03-31 16:54:32.000
2.0,2020-03-31 17:01:12.000
2.0,2020-03-31 17:04:24.000
2.0,2020-03-31 17:10:25.000
2.0,2020-03-31 17:14:49.000
2.0,2020-03-31 17:16:58.000
2.0,2020-03-31 17:23:08.000
2.0,2020-03-31 17:31:41.000
2.0,2020-03-31 17:34:41.000
2.0,2020-03-31 17:46:22.000
2.0,2020-03-31 17:48:46.000
2.0,2020-03-31 17:56:13.000
2.0,2020-04-02 08:20:38.000
2.0,2020-04-02 08:23:04.000
2.0,2020-04-02 09:33:04.000
2.0,2020-04-02 11:07:56.000
2.0,2020-04-02 11:32:31.000
2.0,2020-04-02 13:48:06.000
2.0,2020-04-02 15:30:36.000
2.0,2020-04-02 16:20:13.000
2.0,2020-04-03 12:30:52.000
2.0,2020-04-08 08:45:16.000
2.0,2020-04-14 13:07:41.000
2.0,2020-04-17 09:14:50.000
2.0,2020-04-20 11:31:01.000
2.0,2020-04-20 13:04:08.000
2.0,2020-04-22 09:37:49.000
2.0,2020-04-22 11:20:08.000
2.0,2020-04-23 09:26:49.000
2.0,2020-04-24 11:33:44.000
2.0,2020-04-24 12:47:52.000
2.0,2020-04-24 12:50:48.000
2.0,2020-04-27 11:40:05.000
2.0,2020-04-27 12:14:12.000
2.0,2020-04-27 14:05:40.000
2.0,2020-04-28 09:49:02.000
2.0,2020-04-28 12:24:53.000
2.0,2020-04-28 12:42:36.000
2.0,2020-04-28 13:09:42.000
2.0,2020-04-28 14:05:37.000
2.0,2020-04-29 11:01:10.000
2.0,2020-04-29 14:10:57.000
2.0,2020-04-29 14:30:35.000
2.0,2020-04-30 08:23:54.000
2.0,2020-04-30 13:18:45.000
2.0,2020-04-30 13:33:39.000
2.0,2020-04-30 14:30:01.000
2.0,2020-05-06 14:30:04.000
2.0,2020-05-08 09:41:44.000
2.0,2020-05-08 09:45:26.000
2.0,2020-05-12 12:33:49.000
2.0,2020-05-12 13:27:39.000
2.0,2020-05-14 10:43:10.000
2.0,2020-05-14 11:18:32.000
2.0,2020-05-14 11:29:55.000
2.0,2020-05-14 11:51:29.000
2.0,2020-05-18 11:42:22.000
2.0,2020-05-18 12:35:04.000
2.0,2020-05-19 08:49:04.000
2.0,2020-05-19 10:40:53.000
2.0,2020-05-19 12:37:48.000
2.0,2020-05-19 13:10:13.000
2.0,2020-05-19 14:17:33.000
2.0,2020-05-20 09:41:58.000
2.0,2020-05-20 10:11:02.000
2.0,2020-05-20 11:35:41.000
2.0,2020-05-20 12:10:37.000
2.0,2020-05-20 13:09:58.000
2.0,2020-05-20 13:37:09.000
2.0,2020-05-20 14:25:03.000
2.0,2020-05-21 10:21:16.000
2.0,2020-05-21 10:45:35.000
2.0,2020-05-21 11:42:47.000
2.0,2020-05-21 13:40:39.000
2.0,2020-05-22 08:12:11.000
2.0,2020-05-22 09:30:01.000
2.0,2020-05-22 11:31:31.000
2.0,2020-05-22 12:07:39.000
2.0,2020-05-22 13:07:37.000
2.0,2020-05-22 14:05:16.000
2.0,2020-05-25 11:15:20.000
2.0,2020-05-25 11:54:23.000
2.0,2020-05-26 09:53:38.000
2.0,2020-05-26 12:48:48.000
2.0,2020-05-26 13:50:41.000
2.0,2020-05-27 12:30:21.000
2.0,2020-05-27 14:04:14.000
2.0,2020-05-28 08:27:24.000
2.0,2020-05-28 09:21:22.000
2.0,2020-05-28 11:10:22.000
2.0,2020-05-28 12:35:31.000
2.0,2020-05-28 12:56:12.000
2.0,2020-05-28 14:49:45.000
2.0,2020-05-29 08:56:54.000
2.0,2020-05-29 09:48:31.000
2.0,2020-05-29 12:06:13.000
2.0,2020-05-29 12:19:25.000
2.0,2020-05-29 13:37:44.000
2.0,2020-05-29 13:50:06.000
2.0,2020-05-29 13:56:38.000
2.0,2020-05-29 13:59:39.000
2.0,2020-05-29 14:21:36.000
2.0,2020-06-02 11:02:09.000
2.0,2020-06-02 11:03:51.000
2.0,2020-06-02 11:13:59.000
2.0,2020-06-02 11:19:53.000
2.0,2020-06-02 11:22:27.000
2.0,2020-06-03 08:31:14.000
2.0,2020-06-03 08:32:53.000
2.0,2020-06-03 09:53:11.000
2.0,2020-06-03 10:24:38.000
2.0,2020-06-03 14:08:43.000
2.0,2020-06-04 10:50:05.000
2.0,2020-06-05 09:17:57.000
2.0,2020-06-05 09:21:53.000
2.0,2020-06-05 12:20:24.000
2.0,2020-06-05 12:58:07.000
2.0,2020-06-05 13:07:05.000
2.0,2020-06-05 13:59:52.000
2.0,2020-06-08 09:31:50.000
2.0,2020-06-08 10:30:12.000
2.0,2020-06-08 11:33:04.000
2.0,2020-06-08 12:46:52.000
2.0,2020-06-08 12:52:38.000
2.0,2020-06-08 13:36:08.000
2.0,2020-06-08 13:59:40.000
2.0,2020-06-08 14:15:08.000
2.0,2020-06-09 09:41:21.000
2.0,2020-06-09 12:23:43.000
2.0,2020-06-09 12:32:27.000
2.0,2020-06-09 12:36:05.000
2.0,2020-06-09 12:40:51.000
2.0,2020-06-10 11:41:47.000
2.0,2020-06-10 11:57:31.000
2.0,2020-06-10 14:16:56.000
2.0,2020-06-10 14:28:05.000
2.0,2020-06-11 13:41:12.000
2.0,2020-06-12 13:40:19.000
2.0,2020-06-12 14:17:26.000
2.0,2020-06-12 14:22:06.000
2.0,2020-06-12 14:27:44.000
2.0,2020-06-12 14:39:36.000
2.0,2020-06-12 14:49:17.000
2.0,2020-06-15 10:08:54.000
2.0,2020-06-15 10:34:32.000
2.0,2020-06-15 11:20:22.000
2.0,2020-06-15 11:29:01.000
2.0,2020-06-15 11:33:31.000
2.0,2020-06-15 12:17:07.000
2.0,2020-06-15 14:04:17.000
2.0,2020-06-15 14:24:53.000
2.0,2020-06-16 08:28:09.000
2.0,2020-06-16 10:58:24.000
2.0,2020-06-16 12:24:18.000
2.0,2020-06-16 12:55:40.000
2.0,2020-06-16 13:11:57.000
2.0,2020-06-17 08:24:03.000
2.0,2020-06-17 10:15:14.000
2.0,2020-06-17 10:29:09.000
2.0,2020-06-17 10:36:12.000
2.0,2020-06-17 11:58:02.000
2.0,2020-06-17 12:05:04.000
2.0,2020-06-17 13:38:20.000
2.0,2020-06-17 13:53:46.000
2.0,2020-06-17 14:26:53.000
2.0,2020-06-17 14:58:41.000
2.0,2020-06-17 15:00:42.000
2.0,2020-06-17 15:06:57.000
2.0,2020-06-18 10:32:00.000
2.0,2020-06-18 10:36:55.000
2.0,2020-06-18 11:01:10.000
2.0,2020-06-18 11:29:08.000
2.0,2020-06-18 11:50:15.000
2.0,2020-06-18 12:06:43.000
2.0,2020-06-18 13:42:28.000
2.0,2020-06-19 09:54:04.000
2.0,2020-06-19 10:04:41.000
2.0,2020-06-19 12:03:32.000
2.0,2020-06-19 12:10:31.000
2.0,2020-06-19 12:15:33.000
2.0,2020-06-19 12:50:35.000
2.0,2020-06-19 13:28:09.000
2.0,2020-06-19 13:45:42.000
2.0,2020-06-22 10:29:02.000
2.0,2020-06-22 10:55:38.000
2.0,2020-06-22 11:18:47.000
2.0,2020-06-22 13:06:59.000
2.0,2020-06-22 14:56:03.000
2.0,2020-06-23 08:52:26.000
2.0,2020-06-23 09:39:02.000
2.0,2020-06-23 12:22:31.000
2.0,2020-06-23 12:35:01.000
2.0,2020-06-23 13:49:01.000
2.0,2020-06-23 14:39:55.000
2.0,2020-06-24 10:35:11.000
2.0,2020-06-24 10:39:06.000
2.0,2020-06-24 11:03:53.000
2.0,2020-06-24 11:33:44.000
2.0,2020-06-24 11:56:36.000
2.0,2020-06-24 12:54:36.000
2.0,2020-06-24 13:34:24.000
2.0,2020-06-24 14:29:12.000
2.0,2020-06-24 14:38:39.000
2.0,2020-06-25 10:21:50.000
2.0,2020-06-25 10:26:17.000
2.0,2020-06-25 12:22:16.000
2.0,2020-06-25 12:41:14.000
2.0,2020-06-25 13:05:18.000
2.0,2020-06-25 13:22:31.000
2.0,2020-06-25 14:23:00.000
2.0,2020-06-25 15:37:18.000
2.0,2020-06-26 09:26:43.000
2.0,2020-06-26 09:59:54.000
2.0,2020-06-26 10:25:39.000
2.0,2020-06-26 11:10:14.000
2.0,2020-06-26 12:32:02.000
2.0,2020-06-26 13:12:35.000
2.0,2020-06-26 13:17:55.000
2.0,2020-06-26 13:33:15.000
2.0,2020-06-26 15:23:54.000
2.0,2020-06-26 15:39:55.000
2.0,2020-06-26 16:00:13.000
2.0,2020-06-29 11:01:08.000
2.0,2020-06-29 11:07:08.000
2.0,2020-06-29 11:10:35.000
2.0,2020-06-29 12:33:54.000
2.0,2020-06-29 12:43:19.000
2.0,2020-06-29 12:47:05.000
2.0,2020-06-29 13:01:38.000
2.0,2020-06-29 13:52:13.000
2.0,2020-06-29 15:08:46.000
2.0,2020-06-30 11:25:47.000
2.0,2020-06-30 11:41:23.000
2.0,2020-06-30 13:40:06.000
2.0,2020-06-30 13:43:34.000
2.0,2020-06-30 14:29:17.000
2.0,2020-06-30 14:48:57.000
2.0,2020-06-30 14:54:32.000
2.0,2020-06-30 15:16:51.000
2.0,2020-06-30 15:21:22.000
2.0,2020-06-30 15:23:48.000
2.0,2020-06-30 15:37:49.000
2.0,2020-06-30 15:42:11.000
2.0,2020-06-30 15:45:38.000
2.0,2020-06-30 15:51:17.000
2.0,2020-06-30 15:53:33.000
2.0,2020-06-30 15:56:12.000
2.0,2020-07-01 15:22:44.000
2.0,2020-07-01 15:31:32.000
2.0,2020-07-01 15:42:52.000
2.0,2020-07-01 16:26:07.000
2.0,2020-07-01 17:02:31.000
2.0,2020-07-01 17:07:55.000
2.0,2020-07-01 17:30:02.000
2.0,2020-07-01 17:46:18.000
2.0,2020-07-01 17:50:28.000
2.0,2020-07-02 10:54:28.000
2.0,2020-07-02 13:07:39.000
2.0,2020-07-02 13:34:58.000
2.0,2020-07-02 13:46:46.000
2.0,2020-07-02 14:06:59.000
2.0,2020-07-02 14:37:50.000
2.0,2020-07-02 16:34:23.000
2.0,2020-07-02 17:03:33.000
2.0,2020-07-02 17:17:20.000
2.0,2020-07-02 18:04:35.000
2.0,2020-07-02 18:14:58.000
2.0,2020-07-02 18:17:41.000
2.0,2020-07-03 10:42:41.000
2.0,2020-07-03 11:02:14.000
2.0,2020-07-03 11:36:03.000
2.0,2020-07-03 12:43:23.000
2.0,2020-07-03 14:14:26.000
2.0,2020-07-03 14:21:56.000
2.0,2020-07-03 17:24:03.000
2.0,2020-07-07 09:04:00.000
2.0,2020-07-07 09:38:17.000
2.0,2020-07-07 10:35:27.000
2.0,2020-07-07 11:21:25.000
2.0,2020-07-07 12:26:37.000
2.0,2020-07-07 13:01:53.000
2.0,2020-07-07 13:39:03.000
2.0,2020-07-07 13:56:58.000
2.0,2020-07-08 09:42:37.000
2.0,2020-07-08 09:44:25.000
2.0,2020-07-08 10:51:35.000
2.0,2020-07-08 12:14:37.000
2.0,2020-07-08 12:40:29.000
2.0,2020-07-08 17:34:12.000
2.0,2020-07-09 10:37:28.000
2.0,2020-07-09 10:40:55.000
2.0,2020-07-09 11:03:39.000
2.0,2020-07-09 12:31:19.000
2.0,2020-07-09 14:18:41.000
2.0,2020-07-09 14:26:38.000
2.0,2020-07-09 15:50:52.000
2.0,2020-07-09 16:35:30.000
2.0,2020-07-10 10:35:05.000
2.0,2020-07-10 11:08:15.000
2.0,2020-07-10 11:23:10.000
2.0,2020-07-10 11:32:36.000
2.0,2020-07-10 11:35:34.000
2.0,2020-07-10 14:39:45.000
2.0,2020-07-10 14:46:04.000
2.0,2020-07-10 16:01:27.000
2.0,2020-07-10 16:20:17.000
2.0,2020-07-10 16:32:20.000
2.0,2020-07-10 16:41:40.000
2.0,2020-07-10 17:00:41.000
2.0,2020-07-10 17:13:42.000
2.0,2020-07-10 17:31:03.000
2.0,2020-07-10 17:35:58.000
2.0,2020-07-10 17:39:59.000
2.0,2020-07-10 17:43:20.000
2.0,2020-07-10 17:59:25.000
2.0,2020-07-13 10:02:10.000
2.0,2020-07-13 10:51:27.000
2.0,2020-07-13 12:35:25.000
2.0,2020-07-13 12:39:46.000
2.0,2020-07-13 12:41:50.000
2.0,2020-07-13 13:09:32.000
2.0,2020-07-13 14:27:11.000
2.0,2020-07-13 16:45:57.000
2.0,2020-07-13 16:49:37.000
2.0,2020-07-13 17:00:29.000
2.0,2020-07-13 17:28:47.000
2.0,2020-07-13 17:32:05.000
2.0,2020-07-14 11:01:42.000
2.0,2020-07-14 13:08:40.000
2.0,2020-07-14 13:11:28.000
2.0,2020-07-14 13:44:37.000
2.0,2020-07-14 16:24:03.000
2.0,2020-07-14 16:46:50.000
2.0,2020-07-15 12:10:51.000
2.0,2020-07-15 12:45:34.000
2.0,2020-07-15 13:14:35.000
2.0,2020-07-15 14:31:24.000
2.0,2020-07-16 10:50:07.000
2.0,2020-07-16 12:09:14.000
2.0,2020-07-16 12:16:39.000
2.0,2020-07-16 12:34:36.000
2.0,2020-07-16 12:42:22.000
2.0,2020-07-16 12:51:27.000
2.0,2020-07-16 13:04:03.000
2.0,2020-07-16 13:39:42.000
2.0,2020-07-16 14:16:21.000
2.0,2020-07-17 10:34:12.000
2.0,2020-07-17 10:52:15.000
2.0,2020-07-17 12:36:48.000
2.0,2020-07-17 13:21:03.000
2.0,2020-07-17 14:16:53.000
2.0,2020-07-17 14:41:15.000
2.0,2020-07-17 16:06:07.000
2.0,2020-07-17 16:16:51.000
2.0,2020-07-17 16:38:44.000
2.0,2020-07-20 10:55:12.000
2.0,2020-07-20 11:16:05.000
2.0,2020-07-20 12:14:22.000
2.0,2020-07-20 13:42:22.000
2.0,2020-07-20 14:27:19.000
2.0,2020-07-20 14:30:23.000
2.0,2020-07-20 17:06:21.000
2.0,2020-07-20 17:09:32.000
2.0,2020-07-20 17:53:21.000
2.0,2020-07-21 09:37:16.000
2.0,2020-07-21 11:21:34.000
2.0,2020-07-21 12:01:40.000
2.0,2020-07-21 13:32:35.000
2.0,2020-07-21 13:42:26.000
2.0,2020-07-21 13:59:22.000
2.0,2020-07-21 14:23:51.000
2.0,2020-07-21 14:56:37.000
2.0,2020-07-21 16:21:03.000
2.0,2020-07-22 10:16:28.000
2.0,2020-07-22 10:44:09.000
2.0,2020-07-22 11:47:12.000
2.0,2020-07-22 11:55:31.000
2.0,2020-07-22 12:35:33.000
2.0,2020-07-22 12:57:01.000
2.0,2020-07-22 13:14:27.000
2.0,2020-07-22 13:33:27.000
2.0,2020-07-22 13:34:24.000
2.0,2020-07-22 14:23:31.000
2.0,2020-07-22 16:23:41.000
2.0,2020-07-22 16:40:46.000
2.0,2020-07-22 16:47:53.000
2.0,2020-07-22 17:28:17.000
2.0,2020-07-22 17:34:43.000
2.0,2020-07-23 09:26:24.000
2.0,2020-07-23 11:16:08.000
2.0,2020-07-23 13:34:34.000
2.0,2020-07-23 15:51:51.000
2.0,2020-07-24 10:44:44.000
2.0,2020-07-24 11:32:48.000
2.0,2020-07-24 13:04:17.000
2.0,2020-07-24 13:06:49.000
2.0,2020-07-24 13:10:49.000
2.0,2020-07-24 13:15:40.000
2.0,2020-07-24 13:37:26.000
2.0,2020-07-24 13:41:32.000
2.0,2020-07-24 13:55:04.000
2.0,2020-07-24 16:25:44.000
2.0,2020-07-24 16:27:23.000
2.0,2020-07-24 16:50:27.000
2.0,2020-07-27 09:14:12.000
2.0,2020-07-27 09:25:28.000
2.0,2020-07-27 11:34:45.000
2.0,2020-07-27 11:48:32.000
2.0,2020-07-27 12:18:34.000
2.0,2020-07-27 13:46:31.000
2.0,2020-07-27 14:07:27.000
2.0,2020-07-27 14:35:36.000
2.0,2020-07-27 14:38:20.000
2.0,2020-07-27 14:43:20.000
2.0,2020-07-27 15:44:14.000
2.0,2020-07-27 16:04:25.000
2.0,2020-07-27 17:14:53.000
2.0,2020-07-27 17:21:11.000
2.0,2020-07-28 10:50:07.000
2.0,2020-07-28 12:40:29.000
2.0,2020-07-28 12:42:49.000
2.0,2020-07-28 13:15:52.000
2.0,2020-07-28 14:37:08.000
2.0,2020-07-28 17:01:05.000
2.0,2020-07-28 17:03:04.000
2.0,2020-07-28 17:17:04.000
2.0,2020-07-28 17:18:48.000
2.0,2020-07-28 17:27:18.000
2.0,2020-07-29 11:45:17.000
2.0,2020-07-29 12:28:04.000
2.0,2020-07-29 12:46:22.000
2.0,2020-07-29 13:03:51.000
2.0,2020-07-29 13:08:24.000
2.0,2020-07-29 16:11:39.000
2.0,2020-07-29 16:58:56.000
2.0,2020-07-29 17:19:55.000
2.0,2020-07-29 17:35:57.000
2.0,2020-07-30 08:16:20.000
2.0,2020-07-30 08:23:07.000
2.0,2020-07-30 09:44:58.000
2.0,2020-07-30 10:45:43.000
2.0,2020-07-30 11:23:30.000
2.0,2020-07-30 11:29:55.000
2.0,2020-07-30 12:32:11.000
2.0,2020-07-30 12:33:27.000
2.0,2020-07-30 12:36:36.000
2.0,2020-07-30 13:12:04.000
2.0,2020-07-30 14:18:21.000
2.0,2020-07-30 14:59:26.000
2.0,2020-07-30 16:45:53.000
2.0,2020-07-31 10:04:53.000
2.0,2020-07-31 10:46:14.000
2.0,2020-07-31 11:24:13.000
2.0,2020-07-31 11:56:14.000
2.0,2020-07-31 12:14:22.000
2.0,2020-07-31 12:45:37.000
2.0,2020-07-31 13:00:35.000
2.0,2020-07-31 13:08:31.000
2.0,2020-07-31 16:20:01.000
2.0,2020-07-31 16:24:26.000
2.0,2020-07-31 16:26:54.000
2.0,2020-07-31 16:35:55.000
2.0,2020-07-31 16:40:23.000
2.0,2020-07-31 16:53:30.000
2.0,2020-07-31 17:11:53.000
2.0,2020-07-31 17:19:26.000
2.0,2020-07-31 17:32:01.000
2.0,2020-07-31 17:38:59.000
2.0,2020-07-31 17:40:52.000
2.0,2020-07-31 17:56:27.000
2.0,2020-08-05 09:29:37.933
2.0,2020-08-05 09:37:51.193
2.0,2020-08-05 09:52:17.880
2.0,2020-08-05 11:07:43.710
2.0,2020-08-05 11:26:59.083
2.0,2020-08-05 11:29:50.033
2.0,2020-08-05 11:44:35.803
2.0,2020-08-05 11:53:03.753
2.0,2020-08-05 12:37:19.283
2.0,2020-08-05 12:50:29.840
2.0,2020-08-05 14:17:17.377
2.0,2020-08-05 14:46:35.977
2.0,2020-08-05 14:54:16.893
2.0,2020-08-05 15:58:29.610
2.0,2020-08-05 16:30:57.210
2.0,2020-08-05 16:34:09.167
2.0,2020-08-05 18:03:03.023
2.0,2020-08-06 16:32:08.493
2.0,2020-08-07 09:03:12.307
2.0,2020-08-07 10:24:00.223
2.0,2020-08-07 10:47:58.437
2.0,2020-08-07 10:58:42.367
2.0,2020-08-07 11:41:24.977
2.0,2020-08-07 12:46:42.560
2.0,2020-08-07 13:00:49.210
2.0,2020-08-07 13:20:26.973
2.0,2020-08-07 13:56:05.237
2.0,2020-08-07 14:05:16.240
2.0,2020-08-07 14:15:32.723
2.0,2020-08-07 14:24:56.303
2.0,2020-08-07 14:37:46.623
2.0,2020-08-07 15:20:27.917
2.0,2020-08-07 15:23:12.783
2.0,2020-08-07 15:28:36.443
2.0,2020-08-10 10:39:51.493
2.0,2020-08-10 14:26:09.967
2.0,2020-08-10 14:28:30.707
2.0,2020-08-10 14:31:44.383
2.0,2020-08-10 15:19:38.067
2.0,2020-08-10 17:06:00.140
2.0,2020-08-10 17:29:47.590
2.0,2020-08-10 17:42:51.363
2.0,2020-08-11 09:55:54.097
2.0,2020-08-11 10:35:57.263
2.0,2020-08-11 10:42:37.697
2.0,2020-08-11 10:56:37.307
2.0,2020-08-11 11:05:48.547
2.0,2020-08-11 13:01:32.850
2.0,2020-08-11 14:59:07.420
2.0,2020-08-11 16:12:57.970
2.0,2020-08-12 09:45:32.840
2.0,2020-08-12 10:06:41.433
2.0,2020-08-12 10:13:22.637
2.0,2020-08-12 11:35:15.447
2.0,2020-08-12 12:34:45.747
2.0,2020-08-12 12:55:14.407
2.0,2020-08-12 14:47:40.870
2.0,2020-08-12 17:29:59.193
2.0,2020-08-13 09:53:25.330
2.0,2020-08-13 10:13:40.740
2.0,2020-08-13 10:46:23.757
2.0,2020-08-13 10:57:37.190
2.0,2020-08-13 11:09:14.567
2.0,2020-08-13 11:12:23.400
2.0,2020-08-13 12:25:33.510
2.0,2020-08-13 12:53:00.870
2.0,2020-08-13 13:05:39.210
2.0,2020-08-13 13:23:32.407
2.0,2020-08-13 13:32:32.167
2.0,2020-08-13 15:03:18.603
2.0,2020-08-13 17:11:47.270
2.0,2020-08-14 08:55:18.440
2.0,2020-08-14 09:21:25.357
2.0,2020-08-14 10:54:26.073
2.0,2020-08-14 11:28:11.443
2.0,2020-08-14 12:35:34.273
2.0,2020-08-14 12:58:12.967
2.0,2020-08-14 13:35:02.097
2.0,2020-08-14 14:34:09.340
2.0,2020-08-14 15:26:10.757
2.0,2020-08-14 15:34:55.350
2.0,2020-08-14 16:45:43.400
2.0,2020-08-17 12:26:27.923
2.0,2020-08-17 13:14:10.363
2.0,2020-08-17 13:16:49.573
2.0,2020-08-17 13:23:30.520
2.0,2020-08-17 13:44:46.150
2.0,2020-08-17 13:53:05.983
2.0,2020-08-17 14:34:28.877
2.0,2020-08-17 17:38:38.423
2.0,2020-08-17 17:54:10.273
2.0,2020-08-18 11:34:25.250
2.0,2020-08-18 11:37:16.367
2.0,2020-08-18 11:47:03.223
2.0,2020-08-18 16:25:46.480
2.0,2020-08-18 16:58:08.303
2.0,2020-08-19 11:08:14.023
2.0,2020-08-19 11:40:27.927
2.0,2020-08-19 13:19:06.770
2.0,2020-08-19 13:22:33.443
2.0,2020-08-19 13:39:32.700
2.0,2020-08-19 13:43:07.657
2.0,2020-08-19 13:44:49.017
2.0,2020-08-19 13:47:46.310
2.0,2020-08-19 13:54:55.503
2.0,2020-08-19 14:01:25.567
2.0,2020-08-19 14:17:46.887
2.0,2020-08-19 15:03:42.733
2.0,2020-08-19 17:39:49.237
2.0,2020-08-20 09:49:07.163
2.0,2020-08-20 09:58:43.870
2.0,2020-08-20 12:17:49.377
2.0,2020-08-20 12:54:27.137
2.0,2020-08-20 13:01:12.513
2.0,2020-08-20 13:20:10.290
2.0,2020-08-20 15:11:57.817
2.0,2020-08-20 15:21:35.960
2.0,2020-08-20 15:35:00.000
2.0,2020-08-20 16:47:26.230
2.0,2020-08-20 17:03:22.097
2.0,2020-08-20 17:04:46.520
2.0,2020-08-20 17:38:57.717
2.0,2020-08-21 09:39:53.633
2.0,2020-08-21 11:35:29.223
2.0,2020-08-21 11:57:47.687
2.0,2020-08-21 14:21:36.287
2.0,2020-08-21 14:29:52.817
2.0,2020-08-21 15:03:20.627
2.0,2020-08-21 15:12:28.760
2.0,2020-08-24 09:39:40.073
2.0,2020-08-24 11:04:02.807
2.0,2020-08-24 11:11:41.340
2.0,2020-08-24 12:06:25.800
2.0,2020-08-24 12:21:27.907
2.0,2020-08-24 13:15:00.770
2.0,2020-08-24 13:28:21.227
2.0,2020-08-24 14:03:11.400
2.0,2020-08-24 15:00:01.007
2.0,2020-08-25 09:59:57.573
2.0,2020-08-25 10:42:02.337
2.0,2020-08-25 10:49:42.477
2.0,2020-08-25 11:14:10.707
2.0,2020-08-25 12:54:22.273
2.0,2020-08-25 14:17:20.960
2.0,2020-08-25 14:25:34.810
2.0,2020-08-25 14:51:15.593
2.0,2020-08-25 16:21:05.343
2.0,2020-08-25 16:25:30.793
2.0,2020-08-25 16:33:54.380
2.0,2020-08-26 08:39:34.143
2.0,2020-08-26 09:52:03.277
2.0,2020-08-26 10:28:36.923
2.0,2020-08-26 11:16:51.367
2.0,2020-08-26 11:30:43.520
2.0,2020-08-26 11:58:07.263
2.0,2020-08-26 12:30:45.497
2.0,2020-08-26 12:35:34.947
2.0,2020-08-26 15:51:09.740
2.0,2020-08-26 16:46:38.640
2.0,2020-08-26 17:02:09.823
2.0,2020-08-26 17:18:10.003
2.0,2020-08-26 17:20:20.367
2.0,2020-08-27 09:39:24.883
2.0,2020-08-27 09:41:38.970
2.0,2020-08-27 12:33:40.193
2.0,2020-08-27 12:46:51.050
2.0,2020-08-27 13:53:59.520
2.0,2020-08-27 14:13:46.777
2.0,2020-08-27 14:24:38.263
2.0,2020-08-27 14:42:15.977
2.0,2020-08-27 14:47:20.440
2.0,2020-08-27 15:36:23.700
2.0,2020-08-27 17:09:33.400
2.0,2020-08-27 17:36:11.167
2.0,2020-08-27 17:43:04.987
2.0,2020-08-28 10:26:35.703
2.0,2020-08-28 10:28:44.063
2.0,2020-08-28 12:39:17.860
2.0,2020-08-28 13:42:22.450
2.0,2020-08-28 17:39:45.083
2.0,2020-08-28 17:46:10.707
2.0,2020-08-31 09:26:20.883
2.0,2020-08-31 11:07:38.523
2.0,2020-08-31 13:54:14.213
2.0,2020-08-31 13:55:54.257
2.0,2020-08-31 14:07:36.507
2.0,2020-08-31 14:09:23.330
2.0,2020-08-31 14:15:46.257
2.0,2020-08-31 14:28:40.570
2.0,2020-08-31 14:34:22.367
2.0,2020-08-31 14:39:01.777
2.0,2020-08-31 14:41:11.253
2.0,2020-08-31 14:44:45.303
2.0,2020-08-31 14:46:13.123
2.0,2020-08-31 14:57:46.367
2.0,2020-08-31 15:05:14.987
2.0,2020-08-31 15:08:26.480
2.0,2020-08-31 15:15:27.253
2.0,2020-08-31 15:19:26.427
2.0,2020-08-31 15:29:34.467
2.0,2020-08-31 15:31:31.617
2.0,2020-08-31 16:45:36.227
