,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2516,2517,2006-06-18,Local,Alquiler,Girona,297.0,2162160.0,2006-12-28,Jesús
2521,2522,2006-06-21,Local,Alquiler,Girona,97.0,620218.0,2007-02-02,Jesús
2523,2524,2006-06-22,Industrial,Venta,Tarragona,91.0,885339.0,2006-09-28,Pedro
2529,2530,2006-06-24,Parking,Alquiler,Barcelona,113.0,797215.0,2006-12-03,María
2531,2532,2006-06-25,Piso,Venta,Tarragona,66.0,373032.0,,
2532,2533,2006-06-25,Parking,Alquiler,Lleida,155.0,912330.0,2006-11-28,Pedro
2534,2535,2006-06-26,Piso,Venta,Lleida,99.0,819621.0,2006-10-11,Pedro
2535,2536,2006-06-27,Piso,Venta,Girona,214.0,1988702.0,,
2536,2537,2006-06-28,Piso,Alquiler,Girona,71.0,320281.0,2007-03-07,Jesús
2538,2539,2006-06-30,Piso,Alquiler,Girona,68.0,396780.0,2007-02-10,Carmen
2542,2543,2006-06-30,Industrial,Venta,Girona,46.0,373106.0,,
2543,2544,2006-07-01,Industrial,Alquiler,Barcelona,160.0,774400.0,2007-02-07,Joaquín
2544,2545,2006-07-01,Industrial,Venta,Girona,212.0,1691124.0,2006-10-19,María
2545,2546,2006-07-01,Parking,Alquiler,Girona,89.0,594698.0,2007-03-25,Jesús
2546,2547,2006-07-01,Parking,Alquiler,Lleida,234.0,1182636.0,2006-12-04,Carmen
2547,2548,2006-07-02,Industrial,Venta,Girona,195.0,1576380.0,2007-04-24,Luisa
2548,2549,2006-07-02,Parking,Alquiler,Tarragona,147.0,1362984.0,2007-02-12,Carmen
2549,2550,2006-07-02,Parking,Alquiler,Barcelona,163.0,1298947.0,2006-12-23,María
2551,2552,2006-07-03,Industrial,Alquiler,Lleida,103.0,517472.0,,
2552,2553,2006-07-04,Industrial,Alquiler,Girona,74.0,304288.0,2007-05-07,Luisa
2553,2554,2006-07-04,Industrial,Alquiler,Barcelona,275.0,2415325.0,2006-12-17,Carmen
2556,2557,2006-07-05,Parking,Alquiler,Barcelona,283.0,1470185.0,2006-12-18,Jesús
2557,2558,2006-07-06,Industrial,Alquiler,Barcelona,212.0,1758964.0,2007-03-24,Luisa
2558,2559,2006-07-06,Local,Alquiler,Girona,76.0,546440.0,2007-04-10,Luisa
2559,2560,2006-07-07,Piso,Venta,Girona,136.0,580856.0,,
2560,2561,2006-07-07,Piso,Alquiler,Girona,58.0,350610.0,2007-03-09,María
2561,2562,2006-07-07,Industrial,Venta,Girona,144.0,598320.0,,
2562,2563,2006-07-08,Piso,Alquiler,Barcelona,245.0,1284045.0,2007-05-07,Joaquín
2563,2564,2006-07-08,Local,Venta,Girona,103.0,766320.0,2007-04-24,Jesús
2564,2565,2006-07-08,Local,Alquiler,Barcelona,155.0,845370.0,2007-04-13,Joaquín
2568,2569,2006-07-10,Local,Alquiler,Girona,50.0,390400.0,2007-01-15,Carmen
2569,2570,2006-07-10,Parking,Venta,Barcelona,93.0,512430.0,2007-04-28,Carmen
2571,2572,2006-07-10,Industrial,Venta,Tarragona,169.0,1154101.0,,
2572,2573,2006-07-11,Industrial,Venta,Lleida,138.0,668748.0,2007-01-19,Carmen
2573,2574,2006-07-11,Parking,Venta,Barcelona,256.0,2470912.0,,
2576,2577,2006-07-13,Piso,Alquiler,Lleida,290.0,2702220.0,2007-03-16,Carmen
2577,2578,2006-07-14,Piso,Alquiler,Tarragona,139.0,879870.0,2007-02-21,Pedro
2578,2579,2006-07-16,Parking,Alquiler,Girona,274.0,2189534.0,2006-11-17,Luisa
2579,2580,2006-07-16,Industrial,Alquiler,Lleida,83.0,375243.0,2007-01-14,Pedro
2584,2585,2006-07-17,Piso,Alquiler,Girona,244.0,1315648.0,2007-03-01,María
2587,2588,2006-07-18,Industrial,Venta,Barcelona,193.0,1559054.0,,
2588,2589,2006-07-18,Industrial,Alquiler,Barcelona,132.0,949344.0,,
2591,2592,2006-07-19,Parking,Venta,Girona,150.0,1076250.0,2006-11-05,Carmen
2592,2593,2006-07-19,Parking,Alquiler,Girona,147.0,891849.0,,
2593,2594,2006-07-20,Local,Venta,Lleida,265.0,1632930.0,2007-03-08,María
2599,2600,2006-07-22,Parking,Venta,Barcelona,64.0,485824.0,2007-02-24,María
2600,2601,2006-07-22,Parking,Venta,Girona,200.0,1021000.0,2006-11-20,Joaquín
2602,2603,2006-07-23,Parking,Venta,Girona,98.0,497546.0,2006-12-24,Luisa
2604,2605,2006-07-24,Piso,Alquiler,Lleida,163.0,1550456.0,2007-02-03,Carmen
2605,2606,2006-07-24,Piso,Alquiler,Tarragona,293.0,1431891.0,,
2606,2607,2006-07-25,Piso,Alquiler,Lleida,195.0,1899690.0,2006-11-18,Jesús
2607,2608,2006-07-25,Parking,Alquiler,Lleida,159.0,931104.0,2007-03-20,María
2608,2609,2006-07-26,Parking,Alquiler,Girona,123.0,714999.0,,
2610,2611,2006-07-27,Parking,Alquiler,Tarragona,177.0,1064301.0,,
2613,2614,2006-07-28,Parking,Venta,Tarragona,242.0,1844282.0,,
2615,2616,2006-07-28,Parking,Alquiler,Lleida,282.0,1170300.0,2006-12-15,Jesús
2617,2618,2006-07-29,Industrial,Venta,Lleida,84.0,769860.0,2007-01-02,Joaquín
2618,2619,2006-07-30,Local,Alquiler,Barcelona,93.0,867783.0,2006-12-30,María
2622,2623,2006-07-31,Parking,Alquiler,Lleida,108.0,1002348.0,,
2623,2624,2006-07-31,Piso,Alquiler,Tarragona,52.0,395096.0,2007-03-21,María
2624,2625,2006-08-01,Local,Venta,Tarragona,277.0,1232927.0,,
2627,2628,2006-08-02,Parking,Alquiler,Lleida,237.0,1732233.0,2007-01-23,Pedro
2629,2630,2006-08-03,Parking,Alquiler,Tarragona,53.0,395751.0,2007-04-18,Joaquín
2630,2631,2006-08-03,Piso,Venta,Lleida,291.0,1776555.0,,
2631,2632,2006-08-04,Industrial,Venta,Lleida,186.0,1527618.0,2007-03-26,Joaquín
2632,2633,2006-08-04,Piso,Venta,Tarragona,115.0,880440.0,2007-01-21,María
2634,2635,2006-08-06,Piso,Alquiler,Tarragona,253.0,2211979.0,2007-03-05,María
2635,2636,2006-08-07,Parking,Alquiler,Barcelona,169.0,1673607.0,2007-01-07,Luisa
2636,2637,2006-08-07,Parking,Venta,Girona,249.0,1422537.0,2007-04-02,Luisa
2638,2639,2006-08-08,Parking,Venta,Girona,211.0,1456322.0,2006-11-23,Carmen
2639,2640,2006-08-08,Local,Venta,Tarragona,78.0,596778.0,2006-12-06,Pedro
2641,2642,2006-08-08,Industrial,Alquiler,Lleida,275.0,2171950.0,,
2643,2644,2006-08-09,Industrial,Venta,Barcelona,282.0,2205240.0,,
2646,2647,2006-08-11,Industrial,Alquiler,Barcelona,270.0,1705320.0,2007-03-26,Luisa
2647,2648,2006-08-11,Local,Alquiler,Barcelona,220.0,1772540.0,2006-12-25,Pedro
2649,2650,2006-08-11,Piso,Venta,Tarragona,275.0,1324125.0,2006-12-31,Carmen
2650,2651,2006-08-12,Industrial,Alquiler,Barcelona,126.0,1199394.0,,
2651,2652,2006-08-13,Local,Venta,Tarragona,98.0,957264.0,,
2652,2653,2006-08-13,Parking,Venta,Barcelona,110.0,643060.0,2006-12-24,Carmen
2653,2654,2006-08-13,Piso,Alquiler,Girona,297.0,2909412.0,,
2657,2658,2006-08-14,Parking,Alquiler,Tarragona,207.0,1473219.0,2007-02-20,Jesús
2661,2662,2006-08-17,Local,Venta,Lleida,179.0,954249.0,2006-12-21,Carmen
2663,2664,2006-08-19,Parking,Venta,Lleida,164.0,1165548.0,,
2664,2665,2006-08-21,Industrial,Alquiler,Girona,71.0,336043.0,2007-03-05,Luisa
2666,2667,2006-08-21,Parking,Alquiler,Lleida,118.0,853494.0,,
2667,2668,2006-08-21,Piso,Venta,Tarragona,84.0,554148.0,,
2668,2669,2006-08-22,Industrial,Venta,Girona,165.0,889350.0,2007-01-11,Carmen
2670,2671,2006-08-22,Parking,Venta,Lleida,99.0,925749.0,,
2671,2672,2006-08-22,Local,Venta,Barcelona,128.0,996096.0,2007-04-27,Luisa
2672,2673,2006-08-22,Parking,Alquiler,Barcelona,40.0,380280.0,2007-03-29,Jesús
2674,2675,2006-08-23,Piso,Venta,Barcelona,41.0,219145.0,2006-12-21,Carmen
2675,2676,2006-08-23,Piso,Venta,Girona,294.0,2574558.0,,
2678,2679,2006-08-25,Piso,Alquiler,Girona,58.0,326598.0,2007-03-23,María
2679,2680,2006-08-25,Local,Venta,Tarragona,228.0,1096452.0,2007-03-31,Luisa
2680,2681,2006-08-26,Parking,Alquiler,Barcelona,61.0,531493.0,2007-01-03,Jesús
2682,2683,2006-08-26,Parking,Alquiler,Barcelona,59.0,307744.0,2007-04-28,María
2684,2685,2006-08-27,Piso,Alquiler,Girona,76.0,498560.0,2007-01-28,Pedro
2686,2687,2006-08-28,Piso,Alquiler,Barcelona,146.0,1287428.0,,
2687,2688,2006-08-28,Parking,Venta,Girona,220.0,1230240.0,,
2688,2689,2006-08-28,Piso,Venta,Girona,263.0,2173169.0,2007-01-20,María
2689,2690,2006-08-29,Local,Venta,Barcelona,272.0,2399312.0,2006-12-28,Luisa
2690,2691,2006-08-29,Parking,Alquiler,Girona,44.0,380072.0,2006-12-14,Joaquín
2692,2693,2006-08-29,Piso,Venta,Tarragona,215.0,1981440.0,2007-05-03,Jesús
2693,2694,2006-08-30,Piso,Venta,Lleida,233.0,2200452.0,,
2697,2698,2006-09-01,Local,Alquiler,Barcelona,43.0,403770.0,2007-02-28,Jesús
2698,2699,2006-09-01,Piso,Venta,Tarragona,70.0,634130.0,2007-02-19,Joaquín
2699,2700,2006-09-02,Piso,Venta,Girona,179.0,1025491.0,,
2701,2702,2006-09-03,Industrial,Alquiler,Tarragona,158.0,1553772.0,2007-04-20,Luisa
2705,2706,2006-09-04,Local,Alquiler,Lleida,171.0,1176480.0,,
2706,2707,2006-09-05,Piso,Venta,Tarragona,51.0,351492.0,2007-01-26,María
2707,2708,2006-09-05,Local,Alquiler,Girona,242.0,2326346.0,,
2709,2710,2006-09-06,Piso,Alquiler,Girona,274.0,2445724.0,2006-12-20,Luisa
2710,2711,2006-09-07,Parking,Venta,Girona,286.0,2153580.0,,
2713,2714,2006-09-07,Industrial,Alquiler,Girona,53.0,478431.0,2007-01-28,Carmen
2714,2715,2006-09-07,Parking,Alquiler,Lleida,151.0,1110907.0,,
2715,2716,2006-09-07,Local,Venta,Lleida,224.0,2076480.0,,
2718,2719,2006-09-08,Piso,Alquiler,Lleida,122.0,770552.0,,
2720,2721,2006-09-09,Parking,Venta,Tarragona,48.0,256992.0,,
2721,2722,2006-09-10,Parking,Venta,Barcelona,251.0,2180939.0,,
2723,2724,2006-09-10,Parking,Venta,Lleida,202.0,874256.0,,
2725,2726,2006-09-11,Piso,Venta,Tarragona,100.0,545100.0,2007-01-11,Pedro
2726,2727,2006-09-11,Local,Venta,Tarragona,230.0,1580790.0,2007-03-04,Carmen
2727,2728,2006-09-12,Industrial,Alquiler,Lleida,109.0,591325.0,2007-01-07,Joaquín
2729,2730,2006-09-13,Parking,Venta,Barcelona,68.0,583236.0,,
2730,2731,2006-09-13,Piso,Venta,Barcelona,294.0,2885316.0,2007-02-13,María
2732,2733,2006-09-14,Piso,Alquiler,Tarragona,117.0,482274.0,2007-05-02,María
2733,2734,2006-09-15,Local,Venta,Girona,197.0,1967242.0,2006-12-28,Pedro
2737,2738,2006-09-16,Parking,Alquiler,Lleida,109.0,535408.0,2007-01-06,Joaquín
2740,2741,2006-09-19,Industrial,Venta,Barcelona,144.0,672192.0,2007-02-15,María
2742,2743,2006-09-19,Piso,Venta,Tarragona,137.0,578688.0,,
2743,2744,2006-09-19,Industrial,Venta,Tarragona,245.0,1728230.0,,
2747,2748,2006-09-20,Industrial,Venta,Tarragona,132.0,579348.0,2006-12-31,Carmen
2749,2750,2006-09-21,Parking,Venta,Lleida,257.0,2121278.0,2007-02-23,Joaquín
2750,2751,2006-09-21,Industrial,Alquiler,Barcelona,279.0,1262196.0,2007-04-24,Jesús
2751,2752,2006-09-22,Local,Venta,Girona,257.0,2242839.0,,
2753,2754,2006-09-23,Piso,Venta,Barcelona,254.0,2001266.0,2007-02-10,Luisa
2757,2758,2006-09-25,Piso,Venta,Lleida,98.0,458346.0,,
2759,2760,2006-09-25,Piso,Alquiler,Barcelona,110.0,641080.0,2007-01-31,Carmen
2761,2762,2006-09-27,Local,Venta,Tarragona,211.0,1819875.0,,
2766,2767,2006-09-29,Industrial,Venta,Barcelona,216.0,1734264.0,2007-05-06,Pedro
2769,2770,2006-09-30,Piso,Venta,Girona,244.0,2291404.0,2007-04-23,María
2770,2771,2006-10-02,Industrial,Venta,Girona,77.0,496881.0,2007-02-01,Luisa
2771,2772,2006-10-02,Local,Alquiler,Girona,72.0,372672.0,2007-05-04,María
2772,2773,2006-10-02,Piso,Venta,Barcelona,292.0,1536212.0,,
2774,2775,2006-10-03,Local,Venta,Barcelona,192.0,1484544.0,,
2775,2776,2006-10-04,Piso,Venta,Girona,290.0,2381770.0,2007-03-11,María
2776,2777,2006-10-04,Industrial,Venta,Tarragona,284.0,2072632.0,2007-02-02,Joaquín
2777,2778,2006-10-04,Piso,Venta,Lleida,145.0,949025.0,2007-01-20,Joaquín
2779,2780,2006-10-05,Industrial,Venta,Girona,157.0,1242498.0,2007-03-26,Luisa
2781,2782,2006-10-05,Industrial,Venta,Barcelona,182.0,896532.0,,
2782,2783,2006-10-06,Local,Venta,Tarragona,223.0,985883.0,2007-04-14,Luisa
2787,2788,2006-10-08,Piso,Alquiler,Barcelona,59.0,552476.0,,
2789,2790,2006-10-08,Industrial,Venta,Girona,212.0,1565620.0,2007-04-04,María
2790,2791,2006-10-08,Piso,Venta,Barcelona,99.0,914463.0,2007-01-22,Jesús
2791,2792,2006-10-08,Local,Venta,Lleida,217.0,1770503.0,2007-02-11,Pedro
2794,2795,2006-10-09,Local,Alquiler,Lleida,280.0,2327080.0,,
2795,2796,2006-10-09,Local,Alquiler,Barcelona,191.0,1345213.0,,
2796,2797,2006-10-10,Parking,Venta,Lleida,275.0,2096050.0,,
2802,2803,2006-10-13,Parking,Venta,Tarragona,244.0,2429752.0,2007-01-15,Carmen
2804,2805,2006-10-13,Local,Venta,Girona,271.0,1923558.0,2007-04-17,Luisa
2806,2807,2006-10-14,Piso,Venta,Barcelona,133.0,1066527.0,2007-04-30,Luisa
2808,2809,2006-10-15,Parking,Venta,Girona,206.0,1659742.0,2007-03-08,Jesús
2809,2810,2006-10-15,Industrial,Alquiler,Lleida,83.0,695789.0,2007-02-18,Carmen
2811,2812,2006-10-16,Local,Venta,Tarragona,85.0,839630.0,,
2812,2813,2006-10-17,Industrial,Venta,Barcelona,292.0,1905300.0,2007-03-12,Carmen
2814,2815,2006-10-17,Local,Venta,Girona,181.0,1405465.0,,
2815,2816,2006-10-18,Industrial,Alquiler,Barcelona,92.0,538568.0,,
2816,2817,2006-10-18,Local,Alquiler,Tarragona,166.0,1573514.0,2007-03-17,Pedro
2819,2820,2006-10-19,Local,Venta,Lleida,122.0,817156.0,,
2821,2822,2006-10-21,Local,Alquiler,Tarragona,123.0,961368.0,,
2822,2823,2006-10-21,Local,Alquiler,Lleida,128.0,1162624.0,,
2823,2824,2006-10-22,Parking,Venta,Girona,196.0,1210496.0,,
2825,2826,2006-10-23,Industrial,Alquiler,Barcelona,242.0,1250172.0,2007-03-08,María
2827,2828,2006-10-23,Parking,Venta,Tarragona,187.0,1513765.0,,
2828,2829,2006-10-23,Local,Alquiler,Girona,273.0,1766310.0,,
2830,2831,2006-10-24,Parking,Alquiler,Tarragona,221.0,1318707.0,,
2832,2833,2006-10-25,Parking,Alquiler,Lleida,137.0,931463.0,,
2833,2834,2006-10-25,Piso,Venta,Tarragona,192.0,1661760.0,,
2834,2835,2006-10-26,Local,Venta,Lleida,293.0,1956068.0,2007-05-03,Jesús
2835,2836,2006-10-26,Piso,Alquiler,Lleida,111.0,529137.0,,
2836,2837,2006-10-26,Industrial,Venta,Girona,50.0,466850.0,,
2837,2838,2006-10-26,Industrial,Alquiler,Girona,41.0,379291.0,2007-04-26,María
2838,2839,2006-10-26,Local,Venta,Barcelona,53.0,506256.0,,
2840,2841,2006-10-29,Industrial,Alquiler,Barcelona,172.0,1167020.0,2007-03-28,Pedro
2844,2845,2006-10-29,Industrial,Venta,Girona,247.0,1843361.0,2007-01-30,Pedro
2845,2846,2006-10-29,Piso,Alquiler,Tarragona,156.0,887328.0,,
2846,2847,2006-10-30,Parking,Alquiler,Lleida,63.0,416997.0,2007-03-13,Joaquín
2848,2849,2006-10-31,Piso,Alquiler,Girona,285.0,1940565.0,,
2849,2850,2006-10-31,Parking,Venta,Barcelona,285.0,1638750.0,2007-05-04,Carmen
2851,2852,2006-11-01,Local,Alquiler,Tarragona,121.0,567611.0,2007-03-18,Jesús
2852,2853,2006-11-01,Piso,Alquiler,Tarragona,260.0,2292160.0,2007-03-07,Jesús
2857,2858,2006-11-03,Parking,Alquiler,Lleida,123.0,963459.0,,
2858,2859,2006-11-03,Parking,Alquiler,Lleida,141.0,763938.0,2007-05-06,Jesús
2859,2860,2006-11-03,Parking,Alquiler,Lleida,43.0,294722.0,2007-05-05,Jesús
2861,2862,2006-11-03,Parking,Alquiler,Girona,275.0,1623600.0,2007-04-28,Pedro
2862,2863,2006-11-03,Industrial,Venta,Girona,67.0,637103.0,2007-04-26,Pedro
2864,2865,2006-11-04,Local,Alquiler,Girona,197.0,1704050.0,,
2865,2866,2006-11-04,Piso,Venta,Lleida,292.0,1427004.0,,
2866,2867,2006-11-05,Industrial,Alquiler,Lleida,208.0,1269008.0,,
2868,2869,2006-11-05,Industrial,Alquiler,Barcelona,75.0,480600.0,,
2870,2871,2006-11-05,Industrial,Venta,Lleida,246.0,2345364.0,,
2871,2872,2006-11-06,Parking,Venta,Lleida,267.0,1516293.0,2007-02-21,Joaquín
2872,2873,2006-11-07,Industrial,Venta,Barcelona,136.0,1262624.0,2007-03-27,Carmen
2874,2875,2006-11-07,Local,Alquiler,Girona,166.0,1607710.0,,
2876,2877,2006-11-08,Local,Alquiler,Barcelona,174.0,799356.0,,
2877,2878,2006-11-08,Parking,Venta,Girona,124.0,950832.0,,
2879,2880,2006-11-09,Parking,Alquiler,Lleida,295.0,1767345.0,2007-04-03,Jesús
2880,2881,2006-11-09,Local,Venta,Girona,127.0,815467.0,2007-04-25,Pedro
2881,2882,2006-11-09,Piso,Venta,Tarragona,55.0,238975.0,,
2883,2884,2006-11-09,Piso,Alquiler,Lleida,285.0,2565285.0,,
2884,2885,2006-11-09,Industrial,Alquiler,Lleida,195.0,1414140.0,,
2886,2887,2006-11-10,Local,Alquiler,Girona,61.0,265289.0,2007-02-17,Carmen
2887,2888,2006-11-11,Local,Alquiler,Barcelona,239.0,1197390.0,,
2888,2889,2006-11-11,Piso,Alquiler,Lleida,223.0,1071515.0,2007-03-20,Luisa
2889,2890,2006-11-12,Industrial,Venta,Barcelona,72.0,449064.0,,
2891,2892,2006-11-13,Industrial,Venta,Barcelona,262.0,2517034.0,,
2892,2893,2006-11-13,Parking,Alquiler,Lleida,186.0,1464192.0,,
2896,2897,2006-11-16,Piso,Alquiler,Girona,258.0,1058832.0,,
2898,2899,2006-11-17,Industrial,Venta,Girona,105.0,1045905.0,2007-04-24,Joaquín
2901,2902,2006-11-19,Parking,Venta,Girona,135.0,563760.0,2007-03-13,Pedro
2902,2903,2006-11-19,Piso,Venta,Barcelona,199.0,1370911.0,,
2903,2904,2006-11-20,Industrial,Alquiler,Girona,149.0,1454836.0,,
2905,2906,2006-11-20,Industrial,Alquiler,Lleida,169.0,720278.0,,
2906,2907,2006-11-21,Piso,Alquiler,Tarragona,113.0,879366.0,,
2907,2908,2006-11-22,Local,Alquiler,Lleida,128.0,669056.0,2007-03-15,Joaquín
2908,2909,2006-11-22,Local,Alquiler,Tarragona,228.0,2081868.0,,
2910,2911,2006-11-23,Piso,Alquiler,Lleida,282.0,1234032.0,2007-04-17,Joaquín
2911,2912,2006-11-24,Local,Venta,Lleida,218.0,2102174.0,,
2912,2913,2006-11-24,Parking,Venta,Barcelona,131.0,1008176.0,,
2913,2914,2006-11-24,Industrial,Alquiler,Tarragona,67.0,282405.0,,
2914,2915,2006-11-24,Parking,Venta,Barcelona,185.0,1635030.0,,
2916,2917,2006-11-26,Local,Venta,Lleida,265.0,1820285.0,,
2918,2919,2006-11-27,Parking,Venta,Lleida,49.0,327271.0,,
2923,2924,2006-11-28,Local,Alquiler,Tarragona,175.0,890925.0,,
2929,2930,2006-11-29,Parking,Venta,Girona,82.0,643290.0,,
2930,2931,2006-11-29,Local,Venta,Barcelona,230.0,1847590.0,,
2931,2932,2006-11-30,Piso,Venta,Lleida,86.0,707350.0,,
2932,2933,2006-11-30,Parking,Venta,Girona,44.0,353628.0,,
2936,2937,2006-12-01,Piso,Venta,Girona,100.0,905600.0,2007-05-07,Joaquín
2938,2939,2006-12-02,Parking,Venta,Barcelona,187.0,1274218.0,,
2939,2940,2006-12-02,Local,Venta,Barcelona,94.0,789976.0,2007-03-08,María
2940,2941,2006-12-03,Piso,Venta,Barcelona,274.0,2474220.0,,
2942,2943,2006-12-04,Piso,Venta,Barcelona,261.0,2198403.0,2007-03-09,Joaquín
2943,2944,2006-12-04,Industrial,Alquiler,Girona,114.0,1130424.0,,
2945,2946,2006-12-05,Piso,Venta,Lleida,136.0,1323280.0,,
2948,2949,2006-12-07,Industrial,Alquiler,Lleida,96.0,450336.0,,
2949,2950,2006-12-07,Industrial,Alquiler,Tarragona,172.0,1270908.0,,
2950,2951,2006-12-07,Parking,Venta,Tarragona,147.0,1045317.0,,
2953,2954,2006-12-08,Local,Venta,Barcelona,185.0,1255595.0,,
2954,2955,2006-12-08,Piso,Alquiler,Lleida,112.0,774144.0,,
2955,2956,2006-12-08,Industrial,Alquiler,Girona,59.0,432411.0,,
2956,2957,2006-12-09,Piso,Venta,Tarragona,61.0,258030.0,,
2959,2960,2006-12-10,Industrial,Venta,Girona,117.0,575640.0,,
2960,2961,2006-12-10,Local,Alquiler,Tarragona,257.0,2170622.0,2007-04-18,Jesús
2962,2963,2006-12-11,Piso,Venta,Tarragona,197.0,1077196.0,2007-04-12,María
2963,2964,2006-12-11,Local,Venta,Tarragona,242.0,1246058.0,,
2964,2965,2006-12-11,Local,Venta,Barcelona,128.0,752896.0,,
2965,2966,2006-12-12,Parking,Alquiler,Barcelona,147.0,679140.0,,
2967,2968,2006-12-13,Industrial,Venta,Lleida,198.0,1094940.0,2007-03-25,Joaquín
2968,2969,2006-12-13,Industrial,Venta,Girona,109.0,703159.0,,
2969,2970,2006-12-14,Local,Alquiler,Barcelona,200.0,1385200.0,2007-03-31,Joaquín
2970,2971,2006-12-14,Industrial,Alquiler,Barcelona,291.0,2797092.0,,
2973,2974,2006-12-15,Piso,Venta,Girona,200.0,1559800.0,2007-04-23,Joaquín
2974,2975,2006-12-15,Local,Alquiler,Tarragona,164.0,1482068.0,,
2975,2976,2006-12-16,Industrial,Alquiler,Tarragona,48.0,249072.0,,
2976,2977,2006-12-16,Local,Alquiler,Lleida,248.0,1957960.0,,
2977,2978,2006-12-16,Piso,Venta,Tarragona,174.0,1377210.0,,
2980,2981,2006-12-17,Piso,Alquiler,Barcelona,182.0,1421056.0,2007-04-04,María
2982,2983,2006-12-18,Industrial,Alquiler,Girona,85.0,670310.0,,
2984,2985,2006-12-19,Parking,Venta,Barcelona,200.0,1407200.0,,
2986,2987,2006-12-19,Piso,Alquiler,Tarragona,215.0,1408680.0,2007-03-20,Jesús
2987,2988,2006-12-20,Piso,Alquiler,Tarragona,242.0,1492656.0,,
2988,2989,2006-12-20,Local,Venta,Girona,255.0,1079670.0,,
2990,2991,2006-12-21,Parking,Venta,Barcelona,139.0,562394.0,,
2991,2992,2006-12-21,Parking,Venta,Lleida,95.0,776245.0,2007-04-15,Luisa
2993,2994,2006-12-23,Piso,Venta,Tarragona,223.0,1794927.0,,
2994,2995,2006-12-23,Parking,Venta,Barcelona,237.0,1997436.0,,
2995,2996,2006-12-23,Parking,Venta,Lleida,186.0,1844190.0,,
2997,2998,2006-12-24,Piso,Alquiler,Girona,129.0,789738.0,,
2999,3000,2006-12-24,Local,Alquiler,Tarragona,141.0,1112631.0,,
3000,3001,2006-12-25,Local,Alquiler,Lleida,273.0,1993446.0,,
3002,3003,2006-12-25,Industrial,Alquiler,Girona,80.0,709760.0,2007-05-02,Jesús
3007,3008,2006-12-27,Piso,Alquiler,Girona,287.0,1882433.0,,
3010,3011,2006-12-28,Local,Alquiler,Tarragona,224.0,1646624.0,,
3011,3012,2006-12-28,Parking,Venta,Lleida,182.0,1295840.0,,
3014,3015,2006-12-30,Industrial,Alquiler,Lleida,62.0,333312.0,,
3015,3016,2006-12-30,Industrial,Alquiler,Tarragona,149.0,667520.0,,
3018,3019,2006-12-31,Piso,Alquiler,Tarragona,64.0,478272.0,,
3019,3020,2006-12-31,Parking,Venta,Girona,146.0,1399264.0,,
3020,3021,2007-01-01,Industrial,Alquiler,Girona,199.0,1321161.0,,
3021,3022,2007-01-01,Parking,Alquiler,Barcelona,106.0,906830.0,,
3022,3023,2007-01-02,Industrial,Alquiler,Lleida,73.0,592030.0,,
3023,3024,2007-01-02,Industrial,Alquiler,Tarragona,273.0,1725087.0,,
3025,3026,2007-01-04,Local,Alquiler,Lleida,94.0,821748.0,,
3026,3027,2007-01-05,Local,Alquiler,Lleida,167.0,1335499.0,,
3027,3028,2007-01-06,Parking,Venta,Girona,247.0,2398617.0,,
3030,3031,2007-01-07,Industrial,Alquiler,Lleida,196.0,904344.0,2007-04-20,Pedro
3032,3033,2007-01-08,Industrial,Venta,Girona,119.0,571676.0,,
3041,3042,2007-01-09,Parking,Venta,Barcelona,64.0,610816.0,,
3042,3043,2007-01-09,Local,Venta,Lleida,92.0,709596.0,2007-04-17,Carmen
3044,3045,2007-01-10,Piso,Alquiler,Barcelona,222.0,1296258.0,,
3045,3046,2007-01-10,Parking,Venta,Barcelona,233.0,1077858.0,2007-04-30,María
3047,3048,2007-01-10,Local,Venta,Lleida,256.0,1934080.0,,
3051,3052,2007-01-11,Local,Venta,Girona,272.0,1965472.0,,
3052,3053,2007-01-12,Piso,Venta,Girona,164.0,1425488.0,,
3054,3055,2007-01-12,Piso,Venta,Tarragona,258.0,2204352.0,,
3055,3056,2007-01-13,Piso,Alquiler,Barcelona,70.0,511700.0,,
3057,3058,2007-01-13,Piso,Alquiler,Lleida,87.0,730452.0,,
3060,3061,2007-01-14,Piso,Alquiler,Girona,228.0,932292.0,,
3061,3062,2007-01-14,Industrial,Venta,Tarragona,62.0,373240.0,,
3062,3063,2007-01-15,Parking,Alquiler,Barcelona,71.0,537825.0,,
3063,3064,2007-01-15,Piso,Venta,Barcelona,120.0,761520.0,,
3064,3065,2007-01-15,Parking,Venta,Tarragona,230.0,1486030.0,,
3065,3066,2007-01-15,Piso,Alquiler,Girona,107.0,968243.0,,
3066,3067,2007-01-16,Piso,Venta,Barcelona,256.0,1856000.0,,
3068,3069,2007-01-17,Industrial,Venta,Tarragona,273.0,1230684.0,,
3069,3070,2007-01-18,Parking,Venta,Girona,243.0,1857735.0,,
3070,3071,2007-01-18,Local,Alquiler,Tarragona,259.0,1360268.0,,
3074,3075,2007-01-20,Industrial,Venta,Girona,56.0,485240.0,,
3075,3076,2007-01-20,Parking,Alquiler,Tarragona,216.0,2143368.0,,
3076,3077,2007-01-20,Industrial,Alquiler,Lleida,184.0,1570624.0,,
3077,3078,2007-01-20,Industrial,Venta,Barcelona,239.0,1517889.0,,
3078,3079,2007-01-21,Local,Alquiler,Girona,149.0,1047917.0,,
